idUser;idRequestToAssociate;reference;job;idCategory1;idCategory2;idManagerialLevel;description;numberVacancies;idContractWorkType;idWorkingHours;idWorkMethod;salaryMin;salaryMax;hideSalary;cep;vacancyLocationType;companyHidden;alternativeDescription;youtubeVideoUrl;idStudy1Min;idExperienceRange;ageMin;ageMax;idSex;deficiencyRequired;deficiencyInformation;cidRequired;deficiencies;changeResidenceAvailabilityRequired;travelAvailabilityRequired;vehicleRequired;licenseRequired;idLicenseList;studies;languages;benefits;skills;tags;publish
34412;121920;121920;PORTEIRO;83;429;2;;1;0;0;0;;;False;15500-340;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;122133;122133;VIGILANTE;83;429;2;;1;0;0;0;;;False;85801-011;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
26424;122134;122134;VIGILANTE;83;429;2;;1;0;0;0;;;False;90820-001;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;122153;122153;VIGILANTE;83;429;2;;1;0;0;0;;;False;79950-972;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;122261;122261;PORTEIRO FERISTA;83;429;2;;1;0;0;0;;;False;;0;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;122265;122265;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;17012-279;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39272;122313;122313;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;95700-370;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23930;122392;122392;OPERADOR DE MONITORAMENTO;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23930;122404;122404;AUXILIAR ADMINISTRATIVO;83;429;2;;1;0;0;0;;;False;20021-030;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23930;122411;122411;OPERADOR DE MONITORAMENTO;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23930;122416;122416;OPERADOR DE MONITORAMENTO;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;122462;122462;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;18290-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;122471;122471;SUPERVISOR VIGILANCIA;83;429;2;;1;0;0;0;;;False;78550-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;122479;122479;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;122484;122484;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;18300-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;122626;122626;VIGILANTE;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39459;122627;122627;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;79750-971;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;122632;122632;VIGILANTE;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;122634;122634;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;35450-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;122638;122638;PORTEIRO;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;122649;122649;VIGILANTE MOTORIZADO;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;122655;122655;VIGILANTE LIDER;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
37338;122701;122701;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
37338;122704;122704;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;122706;122706;VIGILANTE PARCIAL MOTORIZADO;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
37338;122710;122710;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;122741;122741;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;01002-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;122767;122767;SERVENTE DE LIMPEZA;83;429;2;;1;0;0;0;;;False;84990-971;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;122863;122863;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;23900-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;122870;122870;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;78550-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;122871;122871;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;27210-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;122920;122920;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;79955-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;123035;123035;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;;0;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;123036;123036;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;37500-002;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;123064;123064;VIGILANTE INTERMITENTE;83;429;2;;3;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;123069;123069;VIGILANTE INTERMITENTE;83;429;2;;3;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;123375;123375;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;18290-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123412;123412;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31819;123415;123415;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;95700-370;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;123422;123422;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;75690-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35094;123423;123423;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;75690-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123424;123424;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123428;123428;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123431;123431;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123435;123435;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123437;123437;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35094;123454;123454;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;78625-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;123456;123456;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;07400-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;123458;123458;SUPERVISOR VIGILANCIA;83;429;2;;1;0;0;0;;;False;78233-972;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35094;123459;123459;VIGILANTE;83;429;2;;1;0;0;0;;;False;78500-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123460;123460;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;78522-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123497;123497;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;79540-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123536;123536;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;75813-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;123772;123772;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;01002-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;123914;123914;AUXILIAR ADMINISTRATIVO;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23930;123916;123916;AUXILIAR ADMINISTRATIVO;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;123921;123921;SERVENTE DE LIMPEZA;83;429;2;;1;0;0;0;;;False;84570-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;123930;123930;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;38610-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;123947;123947;VIGILANTE;83;429;2;;1;0;0;0;;;False;38410-474;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;123951;123951;VIGILANTE;83;429;2;;1;0;0;0;;;False;38400-076;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;123953;123953;VIGILANTE;83;429;2;;1;0;0;0;;;False;38400-076;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123961;123961;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123964;123964;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123967;123967;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;123969;123969;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123970;123970;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123971;123971;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123972;123972;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123975;123975;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123977;123977;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;123979;123979;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;123980;123980;SUPERVISOR VIGILANCIA;83;429;2;;1;0;0;0;;;False;78233-972;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;123992;123992;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23924;123993;123993;VIGILANTE;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;124003;124003;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;124004;124004;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;124007;124007;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;124020;124020;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;124032;124032;PORTEIRO;83;429;2;;1;0;0;0;;;False;74013-030;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;124033;124033;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;124036;124036;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;124039;124039;VIGILANTE;83;429;2;;1;0;0;0;;;False;46740-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;124246;124246;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;95330-974;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;124314;124314;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;78460-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;124323;124323;PORTEIRO;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
37338;124337;124337;PORTEIRO;83;429;2;;1;0;0;0;;;False;75650-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;124370;124370;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;95010-140;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;124402;124402;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;36300-215;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;124414;124414;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;39600-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;124457;124457;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;95670-976;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;124463;124463;VIGILANTE;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;124476;124476;VIGILANTE;83;429;2;;1;0;0;0;;;False;85801-011;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;124626;124626;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;12260-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;124636;124636;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;39540-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;124663;124663;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;35160-164;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
34412;124664;124664;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;35160-164;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;124670;124670;VIGILANTE VSPP;83;429;2;;1;0;0;0;;;False;81940-285;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;124689;124689;VIGILANTE;83;429;2;;1;0;0;0;;;False;81940-285;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;124694;124694;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;99880-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;124724;124724;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;17800-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;124800;124800;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;97541-100;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
34412;124826;124826;PORTEIRO;83;429;2;;1;0;0;0;;;False;18147-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;124830;124830;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23920;124856;124856;ZELADOR;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23930;124893;124893;OPERADOR DE MONITORAMENTO;83;429;2;;1;0;0;0;;;False;19053-400;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;124942;124942;PORTEIRO;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;124948;124948;VIGILANTE;83;429;2;;1;0;0;0;;;False;19010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;125081;125081;AUXILIAR DE LIMPEZA;83;429;2;;1;0;0;0;;;False;13839-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
26424;125095;125095;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;85420-971;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;125120;125120;VIGILANTE;83;429;2;;1;0;0;0;;;False;07793-645;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;125121;125121;VIGILANTE;83;429;2;;1;0;0;0;;;False;07793-645;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
34412;125123;125123;VIGILANTE;83;429;2;;1;0;0;0;;;False;07793-645;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
34412;125124;125124;VIGILANTE;83;429;2;;1;0;0;0;;;False;07793-645;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;125165;125165;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;81940-285;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;125166;125166;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;95360-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23927;125167;125167;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;81940-285;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;125175;125175;AUXILIAR DE JARDINAGEM;83;429;2;;1;0;0;0;;;False;79600-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;125224;125224;SERVICOS GERAIS;83;429;2;;1;0;0;0;;;False;79600-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
40531;125231;125231;VIGILANTE;83;429;2;;1;0;0;0;;;False;78785-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
40531;125232;125232;VIGILANTE;83;429;2;;1;0;0;0;;;False;78785-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
40531;125236;125236;VIGILANTE;83;429;2;;1;0;0;0;;;False;78785-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
40531;125239;125239;VIGILANTE;83;429;2;;1;0;0;0;;;False;78785-970;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;125429;125429;JARDINEIRO;83;429;2;;1;0;0;0;;;False;79600-020;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23921;125442;125442;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;78800-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;125460;125460;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;37550-114;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23930;125466;125466;INSPETOR;83;429;2;;1;0;0;0;;;False;20021-030;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;125476;125476;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;38400-076;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;125478;125478;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;38400-076;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;125481;125481;TECNICO DE SEGURANCA ELETRONICA;83;429;2;;1;0;0;0;;;False;75701-510;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
31265;125530;125530;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;38400-076;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;125532;125532;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;38400-076;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
26424;125613;125613;PORTEIRO;83;429;2;;1;0;0;0;;;False;84010-440;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39969;125617;125617;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;84010-440;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;125627;125627;VIGILANTE;83;429;2;;1;0;0;0;;;False;78500-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;125629;125629;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;35900-445;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39969;125659;125659;VIGILANTE FERISTA;83;429;2;;1;0;0;0;;;False;84010-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;125956;125956;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;37704-296;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39969;125988;125988;VIGILANTE;83;429;2;;1;0;0;0;;;False;84010-010;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
23929;125989;125989;PORTEIRO;83;429;2;;1;0;0;0;;;False;14010-040;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;126017;126017;VIGILANTE;83;429;2;;1;0;0;0;;;False;95560-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39969;126019;126019;SERVENTE DE LIMPEZA;83;429;2;;1;0;0;0;;;False;86470-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
29140;126057;126057;VIGILANTE;83;429;2;;1;0;0;0;;;False;44032-398;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32870;126078;126078;OPERADOR DE CFTV;83;429;2;;1;0;0;0;;;False;74013-030;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;126088;126088;VIGILANTE;83;429;2;;1;0;0;0;;;False;90820-001;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;126097;126097;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;126100;126100;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;91560-485;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;126102;126102;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;;0;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;126105;126105;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;126106;126106;VIGILANTE;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39972;126120;126120;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;87005-105;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;126136;126136;VIGILANTE;83;429;2;;1;0;0;0;;;False;27930-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;126147;126147;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;37410-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
35095;126159;126159;VIGILANTE;83;429;2;;1;0;0;0;;;False;38400-076;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;126168;126168;VIGILANTE;83;429;2;;1;0;0;0;;;False;75813-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;126171;126171;VIGILANTE PARCIAL;83;429;2;;1;0;0;0;;;False;29200-090;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;126173;126173;VIGILANTE;83;429;2;;1;0;0;0;;;False;75813-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
39273;126176;126176;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;29010-015;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;126177;126177;VIGILANTE;83;429;2;;1;0;0;0;;;False;75813-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;126183;126183;VIGILANTE;83;429;2;;1;0;0;0;;;False;75813-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;126185;126185;VIGILANTE;83;429;2;;1;0;0;0;;;False;75813-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
37338;126207;126207;VIGILANTE;83;429;2;;1;0;0;0;;;False;75813-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
37338;126214;126214;VIGILANTE;83;429;2;;1;0;0;0;;;False;75813-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
37338;126219;126219;VIGILANTE;83;429;2;;1;0;0;0;;;False;75813-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
0;126237;126237;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;75813-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
37338;126239;126239;VIGILANTE;83;429;2;;1;0;0;0;;;False;75813-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
37338;126243;126243;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;75650-000;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;126427;126427;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;126428;126428;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;78095-614;1;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
32869;126431;126431;VIGILANTE INTERMITENTE;83;429;2;;1;0;0;0;;;False;;0;False;;;0;;;;;False;;False;[];False;False;False;False;;;;;;[];False
