idRequest;idCompany;requestTitle;vacanciesCount;creationDate;closedDate;sentCandidatesCount;contractedCandidatesCount;idVacancyAssociated;approvedDate
131041;1588;AUXILIAR DE LIMPEZA;1;2023-03-31T14:31:23.6194263;2023-04-12T09:00:26.4055504;1;1;399518 ;2023-04-03T09:00:51.8735156
131044;1588;VIGILANTE INTERMITENTE;1;2023-03-31T14:36:17.8122058;2023-04-10T13:22:46.9860683;1;1;398622 ;2023-04-03T08:46:20.5583268
131046;1588;AUXILIAR DE LIMPEZA;1;2023-03-31T14:37:56.8538379;2023-04-19T09:52:53.9034762;1;1;399518 ;2023-04-03T09:00:05.2151307
131056;1588;VIGILANTE;1;2023-03-31T14:59:31.2684708;2023-04-17T15:27:24.8538876;1;1;393662 ;2023-04-04T14:13:24.7343057
131073;1588;VIGILANTE;1;2023-03-31T15:48:41.7033045;2023-06-01T16:23:48.4524244;1;1;398684 ;2023-04-03T08:54:21.0004405
131088;1588;AUXILIAR GERAL;1;2023-03-31T16:32:06.2390724;2023-04-12T15:20:23.7734191;1;1;400923 ;2023-04-03T12:11:05.6319955
131118;1588;VIGILANTE PARCIAL;1;2023-03-31T17:49:33.1084074;2023-04-06T17:00:16.6775504;1;1;399366 ;2023-04-03T12:20:25.0362802
131417;1588;SUPERVISOR VIGILANCIA;1;2023-04-03T17:10:09.8166926;;0;0; ;2023-04-03T17:10:10.3827555
131449;1588;SUPERVISOR VIGILANCIA;1;2023-04-03T18:14:56.6798051;2023-05-12T16:33:32.2648268;1;1;405704 ;2023-04-05T13:49:53.2966114
131455;1588;SUPERVISOR VIGILANCIA;1;2023-04-03T18:26:22.9299293;2023-04-28T18:05:42.1969915;1;1;405738 ;2023-04-05T15:56:38.162657
131475;1588;VIGILANTE INTERMITENTE;1;2023-04-03T19:13:12.2865575;2023-05-26T11:56:28.7318807;1;1;404710 ;2023-04-05T15:26:36.5128815
131483;1588;VIGILANTE FERISTA;1;2023-04-03T20:06:47.3879297;;0;0; ;2023-04-10T16:27:35.587554
131485;1588;PORTEIRO FERISTA;1;2023-04-03T20:23:09.2776622;;0;0; ;2023-04-10T13:35:04.8014044
131519;1588;VIGILANTE;1;2023-04-04T08:46:25.4576871;2023-04-18T15:03:38.7699242;1;1;404034 ;2023-04-06T09:41:30.824229
131520;1588;PORTEIRO;1;2023-04-04T08:47:42.2201732;2023-06-01T16:24:15.2719738;1;1;404834 ;2023-04-05T15:41:41.1414105
131541;1588;SERVENTE DE LIMPEZA;1;2023-04-04T09:25:56.4976449;2023-05-26T11:56:07.7553413;1;1;404718 ;2023-04-05T15:46:39.9514142
131640;1588;SERVENTE DE LIMPEZA;1;2023-04-04T12:21:44.0148093;2023-04-14T16:19:32.4454702;1;1;404101 ;2023-04-05T15:49:20.3594256
131666;1588;VIGILANTE PARCIAL;1;2023-04-04T13:51:35.0387679;2023-08-16T09:36:32.016995;1;0;406796 ;2023-04-11T15:43:12.1990499
131725;1588;VIGILANTE INTERMITENTE;1;2023-04-04T16:11:11.4174307;2023-06-01T16:20:21.5373759;1;1;403202 ;2023-04-05T15:52:21.1549654
131729;1588;VIGILANTE;1;2023-04-04T16:23:07.8964962;2023-04-12T16:43:28.4332098;1;1;404126 ;2023-04-05T15:55:44.4582503
131743;1588;VIGILANTE INTERMITENTE;1;2023-04-04T16:45:44.7432888;2023-06-01T16:20:37.8363986;1;1;404855 ;2023-04-05T15:59:27.8893334
131755;1588;VIGILANTE PARCIAL;1;2023-04-04T17:40:20.90565;2023-04-14T16:38:33.3896786;1;1;404129 ;2023-04-05T18:09:41.7773826
131803;1588;VIGILANTE PARCIAL;1;2023-04-05T08:36:28.9292697;;0;0;404841 ;2023-04-10T11:58:44.207589
131861;1588;VIGILANTE DE ESCOLTA ARMADA;1;2023-04-05T11:27:57.5815033;;0;0;393773 ;2023-04-11T16:56:31.2294887
131864;1588;VIGILANTE ESCOLTA ARMADA;1;2023-04-05T11:33:30.6684342;;0;0;393773 ;2023-04-11T16:56:58.3817225
131867;1588;VIGILANTE DE ESCOLTA ARMADA;1;2023-04-05T11:39:18.6431503;2023-04-25T12:21:41.4660443;1;1;393773 ;2023-04-10T12:40:00.8500146
131899;1588;VIGILANTE DE ESCOLTA ARMADA;1;2023-04-05T11:53:02.0145542;2023-04-25T12:21:14.6778255;1;1;393773 ;2023-04-10T12:39:37.506999
131908;1588;VIGILANTE ESCOLTA ARMADA;1;2023-04-05T12:17:28.8366317;2023-04-27T09:43:53.1083254;1;1;393773 ;2023-04-11T16:55:21.77725
131909;1588;SUPERVISOR VSPP;1;2023-04-05T12:19:28.4511032;2023-05-03T10:40:00.0252694;2;1;374903 ;2023-04-10T12:04:33.0883069
131910;1588;VIGILANTE ESCOLTA ARMADA;1;2023-04-05T12:20:34.9179453;2023-04-27T09:46:28.2355845;1;1;393773 ;2023-04-11T16:55:56.715166
131915;1588;VIGILANTE ESCOLTA ARMADA;1;2023-04-05T12:38:31.1358099;2023-04-25T12:21:22.3423153;1;1;393773 ;2023-04-10T12:38:28.6363973
131919;1588;VIGILANTE ESCOLTA ARMADA;1;2023-04-05T12:41:52.6648236;2023-04-25T12:20:59.0762902;1;1;393773 ;2023-04-10T12:38:56.5440802
131921;1588;SERVENTE DE LIMPEZA;1;2023-04-05T12:43:22.801673;;0;0;404740 ;2023-04-10T12:09:43.2607315
131926;1588;VIGILANTE;1;2023-04-05T13:08:38.9912168;;0;0; ;2023-04-10T12:10:23.4116329
131927;1588;VIGILANTE FERISTA;1;2023-04-05T13:08:40.3012909;;0;0;406936 ;2023-04-11T08:25:42.2745864
131930;1588;VIGILANTE;1;2023-04-05T13:18:15.8341787;2023-05-03T10:47:16.0957561;1;1;374903 ;2023-04-10T12:20:55.498839
131932;1588;VIGILANTE;1;2023-04-05T13:20:17.6786528;;0;0; ;2023-04-05T13:20:17.8623715
131937;1588;VIGILANTE;1;2023-04-05T13:32:41.702374;;0;0; ;2023-04-05T13:32:41.8758235
131946;1588;VIGILANTE;1;2023-04-05T13:48:00.579332;2023-04-25T12:15:07.5176621;1;1;393774 ;2023-04-10T12:22:29.5661789
131947;1588;VIGILANTE;1;2023-04-05T13:48:27.7268703;2023-05-03T10:52:17.5990594;1;1;374903 ;2023-04-10T12:23:01.2367468
131948;1588;VIGILANTE;1;2023-04-05T13:51:50.1227827;2023-06-05T16:44:10.876762;1;1;393774 ;2023-04-10T12:23:29.99124
131957;1588;VIGILANTE;1;2023-04-05T14:05:26.3401066;2023-05-03T10:50:00.9019466;1;1;374903 ;2023-04-10T12:24:06.7252928
131974;1588;VIGILANTE;1;2023-04-05T14:35:34.649846;2023-05-03T10:52:23.9716082;1;1;374903 ;2023-04-10T12:26:27.4086615
131983;1588;VIGILANTE;1;2023-04-05T14:53:09.0068736;2023-05-03T10:52:31.693083;1;1;374903 ;2023-04-10T12:26:56.3253178
131985;1588;VIGILANTE;1;2023-04-05T14:55:00.1193932;2023-05-03T10:52:01.4446574;1;1;374903 ;2023-04-10T12:27:22.6470582
132002;1588;VIGILANTE;1;2023-04-05T15:01:01.6846575;2023-05-03T10:51:55.3721218;1;1;374903 ;2023-04-10T12:27:46.7674307
132023;1588;VIGILANTE;1;2023-04-05T15:03:37.093987;2023-05-03T10:51:49.6183073;1;1;374903 ;2023-04-10T12:28:10.5617847
132024;1588;VIGILANTE;1;2023-04-05T15:06:30.8939806;;0;0;393774 ;2023-04-05T21:16:03.6018101
132027;1588;VIGILANTE;1;2023-04-05T15:08:32.0629189;2023-05-03T10:51:28.1423802;1;1;374903 ;2023-04-10T12:28:31.2334505
132028;1588;VIGILANTE;1;2023-04-05T15:09:29.2276496;2023-05-03T10:51:22.9045667;1;1;374903 ;2023-04-05T21:04:21.5313788
132029;1588;VIGILANTE;1;2023-04-05T15:10:04.9007874;2023-04-25T12:17:53.7762246;1;1;393774 ;2023-04-05T21:05:50.0834545
132031;1588;VIGILANTE;1;2023-04-05T15:14:10.1750665;2023-05-03T10:51:05.3066263;1;1;374903 ;2023-04-05T21:06:26.9195062
132035;1588;VIGILANTE;1;2023-04-05T15:22:19.1731478;2023-05-03T10:50:58.1771437;1;1;374903 ;2023-04-05T21:07:02.7581793
132040;1588;VIGILANTE;1;2023-04-05T15:26:42.002902;;0;0; ;2023-04-05T21:08:10.3150023
132042;1588;VIGILANTE;1;2023-04-05T15:29:15.1364806;2023-04-17T11:17:52.345157;1;1;405463 ;2023-04-05T21:36:02.6769413
132043;1588;VIGILANTE;1;2023-04-05T15:30:02.1873213;2023-04-25T14:12:12.0378159;1;1;405430 ;2023-04-05T21:40:03.3888362
132044;1588;VIGILANTE;1;2023-04-05T15:30:33.1288229;2023-05-03T10:50:50.1587;1;1;374903 ;2023-04-05T21:09:32.7942008
132045;1588;VIGILANTE;1;2023-04-05T15:31:16.9785995;2023-04-25T12:17:16.6612065;1;1;393774 ;2023-04-05T21:11:48.8134516
132049;1588;VIGILANTE;1;2023-04-05T15:36:25.6042596;2023-05-03T10:50:45.0178126;1;1;374903 ;2023-04-05T21:12:37.8785176
132053;1588;VIGILANTE;1;2023-04-05T15:40:04.4464628;2023-04-25T14:00:28.2672378;1;1;406548 ;2023-04-10T16:23:28.9372612
132054;1588;VIGILANTE;1;2023-04-05T15:40:40.6251446;2023-05-03T10:50:39.7755464;1;1;374903 ;2023-04-05T21:13:26.5446726
132066;1588;VIGILANTE;1;2023-04-05T16:08:29.8245367;2023-05-19T15:56:58.1760571;1;1;374903 ;2023-04-05T21:13:59.9816989
132068;1588;VIGILANTE;1;2023-04-05T16:13:30.035535;2023-05-03T10:36:27.2529605;1;1;374903 ;2023-04-05T21:14:28.5407511
132069;1588;VIGILANTE;1;2023-04-05T16:17:09.4653918;;0;0;393774 ;2023-04-05T21:15:01.8255745
132072;1588;VIGILANTE;1;2023-04-05T16:20:40.8768374;;0;0;393774 ;2023-04-05T21:15:34.6152722
132074;1588;VIGILANTE;1;2023-04-05T16:23:37.8905095;2023-05-03T10:52:41.4884893;1;1;374903 ;2023-04-05T21:16:37.275523
132075;1588;VIGILANTE;1;2023-04-05T16:26:34.095724;;0;0;393774 ;2023-04-05T21:17:12.9225219
132076;1588;VIGILANTE;1;2023-04-05T16:27:40.3156287;2023-05-03T10:52:46.4849302;1;1;374903 ;2023-04-05T21:17:48.503626
132077;1588;VIGILANTE;1;2023-04-05T16:31:29.5477021;2023-05-03T10:52:53.2500029;1;1;374903 ;2023-04-05T21:18:23.5221008
132079;1588;VIGILANTE;1;2023-04-05T16:35:11.5498932;2023-05-03T10:52:58.3961332;1;1;374903 ;2023-04-05T21:20:33.1511197
132083;1588;VIGILANTE;1;2023-04-05T16:43:24.7400471;2023-05-03T10:53:04.3684645;1;1;374903 ;2023-04-05T21:21:05.100489
132089;1588;VIGILANTE LIDER;1;2023-04-05T16:52:18.0993636;2023-05-03T10:41:35.8337778;1;1;374903 ;2023-04-05T21:21:54.4319338
132090;1588;VIGILANTE LIDER;1;2023-04-05T16:56:23.6761973;2023-05-03T10:41:40.1525321;1;1;374903 ;2023-04-05T21:22:32.8135767
132092;1588;VIGILANTE LIDER;1;2023-04-05T17:01:33.0674363;2023-05-03T10:41:44.6955518;1;1;374903 ;2023-04-05T21:23:13.4543887
132098;1588;VIGILANTE LIDER;1;2023-04-05T17:04:47.5511132;2023-05-03T10:41:49.8898993;1;1;374903 ;2023-04-05T21:24:30.7156334
132099;1588;VIGILANTE MOTORIZADO;1;2023-04-05T17:10:46.8187586;2023-05-03T10:40:55.0975399;1;1;374903 ;2023-04-05T21:25:13.2055209
132100;1588;VIGILANTE MOTORIZADO;1;2023-04-05T17:14:23.8313169;2023-05-03T10:41:01.4346961;1;1;374903 ;2023-04-05T21:25:45.6105015
132102;1588;VIGILANTE;1;2023-04-05T17:19:35.6672345;2023-05-03T10:53:11.5800123;1;1;374903 ;2023-04-10T12:29:20.9226492
132106;1588;VIGILANTE MOTORIZADO;1;2023-04-05T17:29:00.0755973;2023-05-03T10:41:06.9561301;1;1;374903 ;2023-04-05T21:26:24.1324489
132108;1588;VIGILANTE DE ESCOLTA ARMADA;1;2023-04-05T17:31:25.151382;2023-06-05T16:43:59.8166816;1;1;393774 ;2023-04-17T08:42:34.3192108
132110;1588;VIGILANTE MOTORIZADO;1;2023-04-05T17:33:05.7684162;2023-05-03T10:41:11.7103593;1;1;374903 ;2023-04-10T12:30:10.5214665
132115;1588;VIGILANTE;1;2023-04-05T17:36:06.9453624;2023-05-03T10:53:17.1475492;1;1;374903 ;2023-04-10T10:16:09.4914901
132121;1588;VIGILANTE;1;2023-04-05T17:46:33.9738818;2023-05-03T10:53:21.9235391;1;1;374903 ;2023-04-05T21:10:04.1975117
132122;1588;VIGILANTE ESCOLTA ARMADA;1;2023-04-05T17:47:23.9879551;2023-04-25T12:15:26.675044;1;1;393774 ;2023-04-13T14:20:34.4461787
132127;1588;VIGILANTE;1;2023-04-05T17:52:18.1576368;;0;0;393774 ;2023-04-05T21:07:35.2404658
132128;1588;VIGILANTE;1;2023-04-05T17:54:25.1595991;2023-05-03T10:53:27.1005124;1;1;374903 ;2023-04-05T21:04:59.2008103
132129;1588;VIGILANTE DE ESCOLTA ARMADA;1;2023-04-05T17:55:41.9751554;2023-04-25T12:15:17.8582263;1;1;393773 ;2023-04-17T08:43:16.8438232
132130;1588;VIGILANTE DE ESCOLTA ARMADA;1;2023-04-05T18:00:05.0772401;2023-04-25T12:21:06.5686124;1;1;393774 ;2023-04-17T08:44:20.8847548
132132;1588;VIGILANTE ESCOLTA ARMADA;1;2023-04-05T18:03:17.8786048;2023-04-25T12:21:31.9666905;1;1;393774 ;2023-04-17T08:43:47.6613547
132133;1588;VIGILANTE;1;2023-04-05T18:06:00.0688498;2023-05-03T10:53:32.8010334;1;1;374903 ;2023-04-06T16:02:26.2252356
132136;1588;VIGILANTE ESCOLTA ARMADA;1;2023-04-05T18:11:50.3602228;2023-04-27T09:45:03.9244174;1;1;393774 ;2023-04-13T12:00:25.6476987
132140;1588;VIGILANTE ESCOLTA ARMADA;1;2023-04-05T18:19:17.8944303;2023-04-27T09:44:56.012809;1;1;393773 ;2023-04-13T12:01:02.5659469
132141;1588;VIGILANTE INTERMITENTE;1;2023-04-05T18:23:23.0236555;2023-09-08T11:36:58.4330355;1;1;404825 ;2023-04-06T16:28:24.9839749
132143;1588;VIGILANTE;1;2023-04-05T18:45:22.6003826;2023-05-03T10:53:38.8537289;1;1;374903 ;2023-04-10T11:43:06.43366
132146;1588;VIGILANTE;1;2023-04-05T18:53:51.1564337;2023-05-03T10:53:44.0982436;1;1;374903 ;2023-04-10T11:42:38.8399434
132149;1588;VIGILANTE;1;2023-04-05T18:58:27.8092442;2023-05-03T10:53:50.5576045;1;1;374903 ;2023-04-10T15:16:56.2593008
132151;1588;VIGILANTE;1;2023-04-05T19:05:06.126125;2023-05-03T10:53:56.2070946;1;1;374903 ;2023-04-10T15:16:59.9140921
132152;1588;VIGILANTE;1;2023-04-05T19:08:44.9386616;2023-05-03T10:54:02.3292344;1;1;374903 ;2023-04-10T15:17:29.8196062
132154;1588;VIGILANTE;1;2023-04-05T19:13:43.8814755;2023-05-03T10:54:07.611245;1;1;374903 ;2023-04-10T15:18:00.758364
132157;1588;VIGILANTE;1;2023-04-05T19:25:29.5870507;2023-05-03T10:54:12.8809202;1;1;374903 ;2023-04-10T15:18:37.4354197
132164;1588;VIGILANTE;1;2023-04-05T19:45:30.501966;2023-05-03T10:50:22.9411948;1;1;374903 ;2023-04-10T15:19:11.5982631
132171;1588;VIGILANTE;1;2023-04-05T20:11:57.7099124;2023-05-03T10:50:31.1855658;1;1;374903 ;2023-04-10T11:42:00.6699052
132172;1588;VIGILANTE;1;2023-04-05T20:16:01.5238082;2023-05-03T10:50:16.7798731;1;1;374903 ;2023-04-10T11:41:36.3709178
132174;1588;VIGILANTE;1;2023-04-05T20:19:27.3980179;2023-05-03T10:50:11.1430917;1;1;374903 ;2023-04-10T15:19:54.5642052
132175;1588;VIGILANTE;1;2023-04-05T20:22:38.3888262;;0;0; ;2023-04-05T20:22:38.5320136
132176;1588;VIGILANTE;1;2023-04-05T20:48:37.2513377;;0;0; ;2023-04-05T20:48:37.4169674
132177;1588;VIGILANTE;1;2023-04-05T20:52:37.0434326;;0;0; ;2023-04-05T20:52:37.2896076
132181;1588;VIGILANTE FERISTA;1;2023-04-05T21:09:37.6391333;;0;0;408257 ;2023-04-10T15:41:46.7589525
132187;1588;VIGILANTE;1;2023-04-06T08:29:36.5857404;2023-09-08T12:02:13.2553832;1;1;375077 ;2023-04-10T15:22:24.7127343
132189;1588;VIGILANTE;1;2023-04-06T08:37:59.2374392;2023-09-08T14:54:37.5080664;1;1;375077 ;2023-04-10T15:31:07.4117982
132191;1588;SUPERVISOR VSPP;1;2023-04-06T08:44:50.1607762;2023-06-01T18:42:54.4911879;1;1;403219 ;2023-04-10T15:45:29.3886964
132192;1588;VIGILANTE;1;2023-04-06T08:49:40.8375739;2023-08-30T11:00:10.6583569;1;1;375077 ;2023-04-10T15:43:33.2233346
132200;1588;VIGILANTE;1;2023-04-06T09:04:59.2300799;2023-05-03T10:49:43.0185996;1;1;374903 ;2023-04-10T15:44:31.5457388
132201;1588;AUXILIAR DE LIMPEZA;1;2023-04-06T09:14:26.4082934;2023-09-08T15:51:19.2429544;1;1;417813 ;2023-04-10T15:55:56.6307841
132204;1588;VIGILANTE LIDER;1;2023-04-06T09:17:09.5281096;;0;0; ;2023-04-06T09:17:09.6973093
132207;1588;VIGILANTE FERISTA;1;2023-04-06T09:35:34.8016298;2023-06-26T10:19:56.811382;1;1;406422 ;2023-04-10T16:00:36.0384506
132212;1588;VIGILANTE;1;2023-04-06T09:45:26.2031393;2023-09-08T12:11:01.7298075;1;1;375077 ;2023-04-10T16:01:13.1479813
132218;1588;VIGILANTE LIDER;1;2023-04-06T09:54:54.5955205;2023-04-14T09:27:07.4745844;1;1;393774 ;2023-04-10T12:37:03.9232909
132222;1588;SERVENTE DE LIMPEZA;1;2023-04-06T09:57:53.3363165;2023-05-18T15:12:36.4478559;1;1;406363 ;2023-04-10T16:15:37.9520258
132227;1588;VIGILANTE LIDER;1;2023-04-06T10:08:36.3329663;;0;0; ;2023-04-06T10:08:36.7411169
132229;1588;VIGILANTE LIDER;1;2023-04-06T10:12:31.8963695;2023-04-14T09:27:03.3940834;1;1;393774 ;2023-04-10T12:36:23.3375715
132230;1588;VIGILANTE;1;2023-04-06T10:15:27.9557861;2023-05-03T10:49:35.1476111;1;1;374903 ;2023-04-10T15:29:42.3748348
132231;1588;VIGILANTE LIDER;1;2023-04-06T10:15:47.7427321;;0;0; ;2023-04-06T10:15:48.044473
132232;1588;VIGILANTE;1;2023-04-06T10:17:06.8456383;2023-09-08T14:54:57.1366293;1;1;375077 ;2023-04-10T12:21:49.7293612
132233;1588;VIGILANTE;1;2023-04-06T10:22:25.947971;2023-09-08T12:01:39.5730649;1;1;375077 ;2023-04-10T12:11:38.8013904
132317;1588;VIGILANTE LIDER;1;2023-04-06T10:25:49.4840524;2023-04-14T09:26:50.9427586;1;1;393774 ;2023-04-10T12:37:31.5065457
132365;1588;VIGILANTE;1;2023-04-06T10:28:44.9780262;2023-08-30T10:59:46.8880985;1;1;375077 ;2023-04-06T16:09:06.9902354
132366;1588;VIGILANTE LIDER;1;2023-04-06T10:29:44.8621344;;0;0; ;2023-04-06T10:29:45.0153626
132367;1588;VIGILANTE;1;2023-04-06T10:30:18.8810531;2023-05-03T10:49:25.5223158;1;1;374903 ;2023-04-06T16:29:20.7412367
132368;1588;VIGILANTE LIDER;1;2023-04-06T10:32:44.2885761;2023-04-14T09:26:48.4701918;1;1;393774 ;2023-04-06T16:13:02.2659862
132385;1588;VIGILANTE;1;2023-04-06T10:57:28.1235937;2023-05-03T10:49:11.3171004;1;1;374903 ;2023-04-10T08:47:20.6061415
132389;1588;VIGILANTE;1;2023-04-06T11:01:00.8270258;2023-05-03T10:49:16.8561609;1;1;374903 ;2023-04-10T08:47:59.4060871
132391;1588;VIGILANTE;1;2023-04-06T11:04:14.8484845;2023-05-03T10:49:04.4741475;1;1;374903 ;2023-04-10T08:49:03.3770541
132395;1588;VIGILANTE;1;2023-04-06T11:12:35.2890199;2023-09-08T12:04:59.6825674;1;1;375077 ;2023-04-10T09:37:13.4996799
132397;1588;VIGILANTE;1;2023-04-06T11:19:27.601637;2023-05-03T10:48:58.4598444;1;1;374903 ;2023-04-10T09:37:56.41857
132398;1588;VIGILANTE;1;2023-04-06T11:19:37.7682837;2023-09-08T12:05:14.0482134;1;1;375077 ;2023-04-10T09:38:29.4656919
132402;1588;VIGILANTE;1;2023-04-06T11:28:07.5419546;2023-09-08T14:49:20.779456;1;1;375077 ;2023-04-10T09:39:04.8586619
132403;1588;VIGILANTE;1;2023-04-06T11:32:34.6885463;2023-09-08T12:05:29.3664385;1;1;375077 ;2023-04-10T09:39:33.8061872
132405;1588;VIGILANTE;1;2023-04-06T11:40:10.0606103;2023-05-03T10:48:47.9055058;1;1;374903 ;2023-04-10T09:40:21.4211484
132406;1588;VIGILANTE;1;2023-04-06T11:44:19.9882147;2023-05-03T10:48:31.0641888;1;1;374903 ;2023-04-10T09:40:48.005339
132408;1588;VIGILANTE;1;2023-04-06T11:45:52.7287161;2023-09-08T12:05:45.1685287;1;1;375077 ;2023-04-10T09:41:23.5117471
132414;1588;VIGILANTE;1;2023-04-06T11:57:50.8604051;2023-05-03T10:48:24.5344048;1;1;374903 ;2023-04-10T09:42:02.2783736
132415;1588;VIGILANTE;1;2023-04-06T12:00:14.4899081;2023-09-08T12:07:01.033287;1;1;375077 ;2023-04-10T12:30:54.7982266
132418;1588;VIGILANTE;1;2023-04-06T12:01:16.5600542;2023-05-03T10:48:40.1422884;1;1;374903 ;2023-04-10T09:42:30.2348799
132419;1588;VIGILANTE;1;2023-04-06T12:05:14.0898364;2023-05-03T10:48:18.1925245;1;1;374903 ;2023-04-10T09:42:59.4503564
132423;1588;VIGILANTE;1;2023-04-06T12:14:47.2954298;2023-05-03T10:48:11.8643801;1;1;374903 ;2023-04-10T10:43:07.2432369
132431;1588;VIGILANTE;1;2023-04-06T12:26:12.2816975;2023-05-03T10:47:57.5522637;1;1;374903 ;2023-04-10T09:44:05.0136382
132432;1588;VIGILANTE;1;2023-04-06T12:39:53.0246238;2023-05-03T10:48:03.4897712;1;1;374903 ;2023-04-10T09:44:29.2159911
132434;1588;VIGILANTE;1;2023-04-06T12:46:06.7272837;2023-05-03T10:47:50.8651537;1;1;374903 ;2023-04-10T09:45:02.8812454
132435;1588;VIGILANTE;1;2023-04-06T13:00:36.3178664;2023-05-03T10:47:43.5472067;1;1;374903 ;2023-04-10T09:45:32.19673
132438;1588;VIGILANTE;1;2023-04-06T13:07:46.5777332;2023-05-03T10:47:33.986832;1;1;374903 ;2023-04-10T10:42:35.6198297
132481;1588;VIGILANTE;1;2023-04-06T15:15:52.402563;2023-09-08T12:07:24.0130582;1;1;375077 ;2023-04-10T14:02:28.6237794
132490;1588;VIGILANTE;1;2023-04-06T15:25:35.9512954;2023-09-08T12:07:37.1439441;1;1;375077 ;2023-04-10T14:03:09.310394
132497;1588;VIGILANTE;1;2023-04-06T15:35:27.3170461;2023-09-08T12:07:59.6419738;1;1;375077 ;2023-04-10T14:03:59.0801419
132499;1588;VIGILANTE;1;2023-04-06T15:43:03.4060024;;0;0; ;2023-04-10T10:15:55.6001171
132500;1588;VIGILANTE;1;2023-04-06T15:46:32.2281139;2023-09-08T12:08:08.7881765;1;1;375077 ;2023-04-10T14:04:27.8278015
132504;1588;VIGILANTE;1;2023-04-06T15:54:48.1447399;2023-09-08T12:08:23.2013838;1;1;375077 ;2023-04-10T14:05:39.349662
132507;1588;VIGILANTE;1;2023-04-06T16:00:09.7538055;2023-09-08T12:08:33.2557457;1;1;375077 ;2023-04-10T14:06:04.7416268
132508;1588;VIGILANTE;1;2023-04-06T16:03:44.7897682;2023-09-08T12:08:46.0532715;1;1;375077 ;2023-04-10T14:06:30.2378603
132510;1588;VIGILANTE;1;2023-04-06T16:07:27.8893277;2023-09-08T12:09:08.6851586;1;1;375077 ;2023-04-10T14:06:55.5645711
132512;1588;VIGILANTE;1;2023-04-06T16:14:41.1460487;2023-09-08T12:09:54.2181659;1;1;375077 ;2023-04-10T14:07:25.711359
132513;1588;VIGILANTE;1;2023-04-06T16:20:55.7098853;2023-08-30T10:59:30.9887253;1;1;375077 ;2023-04-10T14:07:48.1769584
132531;1588;VIGILANTE LIDER;1;2023-04-06T16:53:25.8544398;2023-09-08T12:13:37.5927328;1;1;375077 ;2023-04-10T14:09:22.0461012
132533;1588;VIGILANTE LIDER;1;2023-04-06T16:57:52.799907;2023-09-08T14:49:56.1708677;1;1;375077 ;2023-04-10T10:47:37.5019131
132535;1588;VIGILANTE LIDER;1;2023-04-06T17:02:36.5664622;2023-09-08T12:14:00.4360397;1;1;375077 ;2023-04-10T14:10:00.2789
132538;1588;VIGILANTE LIDER;1;2023-04-06T17:08:45.0803511;2023-09-08T12:11:18.9158688;1;1;375077 ;2023-04-10T14:16:27.4476182
132540;1588;VIGILANTE LIDER;1;2023-04-06T17:14:42.3682979;;0;0; ;2023-04-06T17:14:42.5195244
132544;1588;VIGILANTE;1;2023-04-06T17:20:26.5576232;2023-09-08T17:05:10.7215533;1;1;375077 ;2023-04-10T14:17:30.857092
132545;1588;VIGILANTE;1;2023-04-06T17:23:56.023014;2023-09-08T12:10:13.128834;1;1;375077 ;2023-04-10T14:18:04.1050319
132552;1588;VIGILANTE;1;2023-04-06T17:53:21.3936701;;0;0; ;2023-04-06T17:53:22.8240669
132554;1588;VIGILANTE;1;2023-04-06T18:00:37.3996514;2023-09-08T17:06:06.1971645;1;1;375090 ;2023-04-10T14:18:35.9574479
132555;1588;VIGILANTE;1;2023-04-06T18:04:33.3665559;2023-09-08T14:50:46.8538247;1;1;375090 ;2023-04-10T14:19:04.1715796
132556;1588;VIGILANTE;1;2023-04-06T18:07:17.111144;2023-09-08T14:48:34.2925662;1;1;375090 ;2023-04-10T14:19:33.1290724
132557;1588;VIGILANTE;1;2023-04-06T18:10:05.2656324;2023-08-30T10:59:14.5893004;1;1;375090 ;2023-04-10T13:59:38.1816065
132559;1588;VIGILANTE LIDER;1;2023-04-06T18:14:08.450236;2023-09-08T12:11:57.7678773;1;1;375090 ;2023-04-10T10:50:37.0646949
132560;1588;VIGILANTE LIDER;1;2023-04-06T18:16:55.3154637;2023-09-08T12:12:58.2964619;1;1;375090 ;2023-04-10T14:01:56.1573448
132562;1588;VIGILANTE LIDER;1;2023-04-06T18:19:31.5712214;2023-08-30T10:58:58.6894236;1;1;375090 ;2023-04-10T10:51:25.5120143
132565;1588;VIGILANTE LIDER;1;2023-04-06T18:26:26.7714353;2023-09-08T12:13:25.4965725;1;1;375090 ;2023-04-10T10:51:49.6020542
132566;1588;VIGILANTE;1;2023-04-06T18:29:05.3971467;2023-09-08T14:52:02.1665936;1;1;375090 ;2023-04-10T14:00:20.4387157
132567;1588;VIGILANTE;1;2023-04-06T18:31:08.1232032;2023-09-08T14:52:40.6016117;1;1;375090 ;2023-04-10T14:20:06.4230185
132568;1588;VIGILANTE;1;2023-04-06T18:33:28.8963205;2023-09-08T14:54:18.7739737;1;1;375090 ;2023-04-10T14:00:55.7344619
132570;1588;VIGILANTE;1;2023-04-06T18:36:05.4987432;2023-09-08T11:56:50.6958662;1;1;375090 ;2023-04-10T14:01:25.2998639
132587;1588;VIGILANTE PARCIAL;1;2023-04-07T16:27:14.6687008;2023-05-04T08:21:05.5462809;1;1;423028 ;2023-04-20T08:02:41.8086662
